order_id,order_date,customer_id,customer_name,customer_segment,region,city,category,subcategory,product_name,sales_person,quantity,unit_price,discount,sales,profit,payment_method,year,month_number,month_name,year_month,quarter,profit_margin,discount_amount,sales_band
ORD-10923,2025-09-04,CUST-1162,Customer 1120,Small Business,Southern,Matara,Groceries,Beverages,Coffee Jar,Ishara Madushan,6,2392.67,0.15,12202.64,2908.62,Bank Transfer,2025,9,September,2025-09,Q3,0.23835989589138087,2153.403,Medium
ORD-10924,2025-06-01,CUST-1069,Customer 1121,Consumer,Central,Kandy,Home & Living,Kitchen,Blender,Nimal Perera,6,29593.72,0.0,177562.32,14096.16,Bank Transfer,2025,6,June,2025-06,Q2,0.07938711321185711,0.0,Premium
ORD-10925,2025-11-22,CUST-1300,Customer 1403,Consumer,Eastern,Batticaloa,Groceries,Snacks,Potato Chips,Kasun Silva,5,1384.8,0.0,6923.99,1348.48,Cash,2025,11,November,2025-11,Q4,0.1947547584557459,0.0,Low
ORD-10926,2024-10-08,CUST-1205,Customer 1267,Corporate,North Western,Puttalam,Fashion,Men,Running Shoes,Ishara Madushan,3,16137.39,0.1,43570.96,11380.59,Card,2024,10,October,2024-10,Q4,0.26119667778722344,4841.217,Medium
ORD-10927,2024-11-15,CUST-1138,Customer 1174,Corporate,Eastern,Trincomalee,Electronics,Mobile Phones,Nokia G42,Kasun Silva,2,133678.49,0.05,253989.13,51951.92,Digital Wallet,2024,11,November,2024-11,Q4,0.20454387162159263,13367.849,Premium
ORD-10928,2025-03-18,CUST-1069,Customer 1370,Small Business,Southern,Galle,Electronics,Accessories,USB-C Hub,Sachini Perera,4,126862.23,0.1,456704.04,73595.79,Bank Transfer,2025,3,March,2025-03,Q1,0.16114547618190544,50744.892,Premium
ORD-10929,2024-11-10,CUST-1236,Customer 1162,Corporate,Northern,Kilinochchi,Home & Living,Appliances,Water Heater,Sachini Perera,5,36705.87,0.05,174352.88,31031.47,Cash,2024,11,November,2024-11,Q4,0.1779808283063635,9176.4675,Premium
ORD-10930,2025-01-11,CUST-1162,Customer 1201,Corporate,North Western,Puttalam,Electronics,Mobile Phones,Galaxy A15,Nimal Perera,2,182209.56,0.0,364419.13,51169.3,Digital Wallet,2025,1,January,2025-01,Q1,0.1404133202337649,0.0,Premium
ORD-10931,2024-10-15,CUST-1065,Customer 1365,Corporate,Eastern,Batticaloa,Groceries,Snacks,Biscuits,Nimal Perera,6,4810.06,0.15,24531.29,6402.2,Card,2024,10,October,2024-10,Q4,0.260980975725288,4329.054,Medium
ORD-10932,2025-03-12,CUST-1399,Customer 1307,Consumer,Eastern,Ampara,Home & Living,Furniture,Study Desk,Nimal Perera,5,38952.07,0.1,175284.3,33384.14,Digital Wallet,2025,3,March,2025-03,Q1,0.19045710311762093,19476.035,Premium
ORD-10933,2025-10-23,CUST-1115,Customer 1013,Corporate,North Western,Kurunegala,Groceries,Beverages,Mineral Water,Ishara Madushan,5,791.24,0.1,3560.58,732.15,Cash,2025,10,October,2025-10,Q4,0.20562661139477276,395.62,Low
ORD-10934,2024-10-03,CUST-1134,Customer 1155,Corporate,North Western,Puttalam,Groceries,Beverages,Mineral Water,Dilan Jayasinghe,5,2481.55,0.1,11166.96,2749.97,Bank Transfer,2024,10,October,2024-10,Q4,0.24625950124295243,1240.775,Medium
ORD-10935,2025-12-10,CUST-1206,Customer 1131,Corporate,Western,Gampaha,Fashion,Women,Sandals,Ishara Madushan,4,9693.84,0.15,32959.06,2396.91,Cash,2025,12,December,2025-12,Q4,0.07272385802264991,5816.304,Medium
ORD-10936,2025-08-04,CUST-1397,Customer 1384,Corporate,Central,Nuwara Eliya,Groceries,Household,Floor Cleaner,Tharushi Fernando,1,4011.56,0.1,3610.4,874.74,Card,2025,8,August,2025-08,Q3,0.2422834035009971,401.156,Low
ORD-10937,2025-05-17,CUST-1355,Customer 1196,Consumer,Sabaragamuwa,Kegalle,Groceries,Beverages,Tea Pack,Kasun Silva,3,2394.26,0.0,7182.78,1640.5,Bank Transfer,2025,5,May,2025-05,Q2,0.22839346325517418,0.0,Low
ORD-10938,2025-09-15,CUST-1409,Customer 1362,Consumer,Northern,Vavuniya,Fashion,Men,Leather Belt,Nimal Perera,1,8783.65,0.05,8344.47,1405.19,Digital Wallet,2025,9,September,2025-09,Q3,0.16839775324256664,439.1825,Low
ORD-10939,2025-05-30,CUST-1380,Customer 1155,Small Business,North Western,Puttalam,Groceries,Beverages,Mineral Water,Ishara Madushan,3,3738.81,0.05,10655.62,853.86,Card,2025,5,May,2025-05,Q2,0.08013236207747648,560.8215,Medium
ORD-10940,2024-12-15,CUST-1125,Customer 1110,Consumer,Central,Kandy,Groceries,Snacks,Mixed Nuts,Tharushi Fernando,5,2689.12,0.0,13445.58,1535.71,Bank Transfer,2024,12,December,2024-12,Q4,0.11421671657154248,0.0,Medium
ORD-10941,2025-03-21,CUST-1115,Customer 1090,Consumer,Northern,Vavuniya,Groceries,Beverages,Tea Pack,Kasun Silva,5,3259.29,0.0,16296.46,1891.72,Bank Transfer,2025,3,March,2025-03,Q1,0.11608165208885857,0.0,Medium
ORD-10942,2024-12-15,CUST-1120,Customer 1401,Corporate,Southern,Hambantota,Groceries,Beverages,Fruit Juice,Kasun Silva,4,1460.32,0.1,5257.14,853.72,Digital Wallet,2024,12,December,2024-12,Q4,0.1623924795611302,584.128,Low
ORD-10943,2025-08-29,CUST-1439,Customer 1334,Corporate,North Western,Kurunegala,Electronics,Mobile Phones,iPhone 13,Nimal Perera,3,73659.67,0.0,220979.01,37183.34,Bank Transfer,2025,8,August,2025-08,Q3,0.1682663887398174,0.0,Premium
ORD-10944,2025-10-25,CUST-1357,Customer 1240,Small Business,Eastern,Trincomalee,Groceries,Snacks,Mixed Nuts,Nimal Perera,5,1569.87,0.2,6279.47,1607.44,Bank Transfer,2025,10,October,2025-10,Q4,0.2559833871329905,1569.87,Low
ORD-10945,2024-05-16,CUST-1237,Customer 1397,Small Business,Eastern,Ampara,Electronics,Laptops,HP Pavilion,Nimal Perera,6,30330.33,0.15,154684.66,24756.37,Card,2024,5,May,2024-05,Q2,0.16004411814332462,27297.297000000002,Premium
ORD-10946,2024-08-30,CUST-1417,Customer 1036,Consumer,Southern,Matara,Home & Living,Furniture,Study Desk,Tharushi Fernando,6,50039.56,0.1,270213.64,16828.09,Bank Transfer,2024,8,August,2024-08,Q3,0.062276982020596734,30023.736,Premium
ORD-10947,2025-06-26,CUST-1017,Customer 1263,Corporate,Northern,Vavuniya,Fashion,Men,Running Shoes,Ishara Madushan,1,9686.78,0.0,9686.78,1029.32,Cash,2025,6,June,2025-06,Q2,0.10626028463534837,0.0,Low
ORD-10948,2024-02-09,CUST-1319,Customer 1337,Small Business,Eastern,Batticaloa,Home & Living,Kitchen,Blender,Tharushi Fernando,3,31503.18,0.15,80333.12,15484.72,Bank Transfer,2024,2,February,2024-02,Q1,0.19275636250652284,14176.431,High
ORD-10949,2024-08-16,CUST-1070,Customer 1115,Consumer,Sabaragamuwa,Kegalle,Fashion,Kids,Backpack,Ishara Madushan,3,11552.45,0.2,27725.89,4955.9,Bank Transfer,2024,8,August,2024-08,Q3,0.1787462909215899,6931.470000000001,Medium
ORD-10950,2025-07-01,CUST-1229,Customer 1389,Corporate,Sabaragamuwa,Ratnapura,Electronics,Mobile Phones,iPhone 13,Dilan Jayasinghe,7,49076.03,0.15,292002.38,55806.01,Digital Wallet,2025,7,July,2025-07,Q3,0.1911149148852828,51529.83149999999,Premium
ORD-10951,2024-08-10,CUST-1131,Customer 1218,Small Business,Southern,Galle,Electronics,Mobile Phones,Redmi Note 13,Kasun Silva,5,143596.82,0.1,646185.7,106875.41,Card,2024,8,August,2024-08,Q3,0.16539426669454307,71798.41000000002,Premium
ORD-10952,2024-01-06,CUST-1055,Customer 1257,Consumer,Sabaragamuwa,Ratnapura,Groceries,Snacks,Biscuits,Kasun Silva,3,2132.12,0.05,6076.54,1180.32,Cash,2024,1,January,2024-01,Q1,0.19424211804744146,319.818,Low
ORD-10953,2024-11-17,CUST-1211,Customer 1025,Consumer,Northern,Kilinochchi,Fashion,Kids,Backpack,Dilan Jayasinghe,2,15236.17,0.15,25901.48,5446.71,Bank Transfer,2024,11,November,2024-11,Q4,0.2102856670738506,4570.851,Medium
ORD-10954,2025-04-12,CUST-1176,Customer 1039,Consumer,Central,Nuwara Eliya,Fashion,Men,Casual Shirt,Kasun Silva,6,2365.84,0.15,12065.79,1319.49,Card,2025,4,April,2025-04,Q2,0.10935794506617469,2129.256,Medium
ORD-10955,2024-03-15,CUST-1356,Customer 1319,Consumer,North Western,Kurunegala,Fashion,Men,Denim Jeans,Nimal Perera,2,2469.32,0.1,4444.77,600.16,Digital Wallet,2024,3,March,2024-03,Q1,0.135026109337491,493.86400000000003,Low
ORD-10956,2024-01-04,CUST-1138,Customer 1242,Corporate,North Western,Kurunegala,Electronics,Mobile Phones,Nokia G42,Nimal Perera,1,49078.45,0.0,49078.45,11822.7,Card,2024,1,January,2024-01,Q1,0.24089391576139838,0.0,Medium
ORD-10957,2025-10-07,CUST-1438,Customer 1369,Corporate,Western,Colombo,Electronics,Laptops,Lenovo IdeaPad,Nimal Perera,7,26665.03,0.1,167989.69,18887.21,Cash,2025,10,October,2025-10,Q4,0.1124307688168244,18665.521,Premium
ORD-10958,2024-04-27,CUST-1350,Customer 1126,Small Business,Southern,Hambantota,Electronics,Mobile Phones,Galaxy A15,Kasun Silva,4,113573.66,0.1,408865.18,57043.57,Card,2024,4,April,2024-04,Q2,0.1395168206791295,45429.46400000001,Premium
ORD-10959,2025-08-28,CUST-1029,Customer 1048,Consumer,Central,Nuwara Eliya,Fashion,Men,Casual Shirt,Sachini Perera,1,9741.22,0.1,8767.1,2116.82,Bank Transfer,2025,8,August,2025-08,Q3,0.24145042260268504,974.122,Low
ORD-10960,2025-05-18,CUST-1032,Customer 1305,Small Business,Eastern,Trincomalee,Fashion,Men,Denim Jeans,Ishara Madushan,5,3578.08,0.0,17890.38,1828.91,Cash,2025,5,May,2025-05,Q2,0.10222868379542525,0.0,Medium
ORD-10961,2025-07-27,CUST-1427,Customer 1057,Small Business,Western,Kalutara,Electronics,Accessories,Mechanical Keyboard,Kasun Silva,5,209408.56,0.05,994690.65,228173.33,Bank Transfer,2025,7,July,2025-07,Q3,0.22939124842482433,52352.14000000001,Premium
ORD-10962,2025-03-16,CUST-1366,Customer 1006,Consumer,Central,Nuwara Eliya,Electronics,Accessories,Wireless Mouse,Ishara Madushan,1,72453.74,0.0,72453.74,3737.87,Digital Wallet,2025,3,March,2025-03,Q1,0.05158974540168664,0.0,High
ORD-10963,2024-07-12,CUST-1014,Customer 1180,Consumer,Southern,Hambantota,Home & Living,Furniture,Office Chair,Tharushi Fernando,2,8699.72,0.1,15659.49,3106.69,Digital Wallet,2024,7,July,2024-07,Q3,0.19839024131692667,1739.944,Medium
ORD-10964,2025-12-15,CUST-1021,Customer 1219,Corporate,Northern,Jaffna,Home & Living,Furniture,Office Chair,Nimal Perera,1,54352.08,0.15,46199.26,5597.89,Digital Wallet,2025,12,December,2025-12,Q4,0.12116839100886032,8152.812,Medium
ORD-10965,2025-01-26,CUST-1030,Customer 1115,Small Business,Western,Kalutara,Home & Living,Furniture,Bookshelf,Tharushi Fernando,1,9219.83,0.05,8758.84,1491.93,Cash,2025,1,January,2025-01,Q1,0.17033419950587064,460.99150000000003,Low
ORD-10966,2024-01-26,CUST-1230,Customer 1107,Corporate,Western,Gampaha,Groceries,Beverages,Mineral Water,Dilan Jayasinghe,5,2458.92,0.1,11065.13,2945.54,Bank Transfer,2024,1,January,2024-01,Q1,0.26620021635534336,1229.46,Medium
ORD-10967,2025-03-10,CUST-1304,Customer 1163,Corporate,North Western,Puttalam,Home & Living,Appliances,Water Heater,Dilan Jayasinghe,5,75180.65,0.0,375903.23,44921.11,Card,2025,3,March,2025-03,Q1,0.11950179305455823,0.0,Premium
ORD-10968,2024-06-21,CUST-1069,Customer 1301,Consumer,Sabaragamuwa,Ratnapura,Groceries,Household,Tissue Pack,Nimal Perera,6,723.7,0.05,4125.09,777.83,Digital Wallet,2024,6,June,2024-06,Q2,0.18856073443246088,217.11000000000004,Low
ORD-10969,2024-10-26,CUST-1251,Customer 1082,Consumer,North Western,Kurunegala,Groceries,Snacks,Biscuits,Kasun Silva,6,1246.43,0.0,7478.6,1178.74,Digital Wallet,2024,10,October,2024-10,Q4,0.1576150616425534,0.0,Low
ORD-10970,2025-10-06,CUST-1357,Customer 1300,Consumer,Northern,Vavuniya,Electronics,Accessories,Mechanical Keyboard,Tharushi Fernando,6,127823.64,0.0,766941.83,155268.39,Card,2025,10,October,2025-10,Q4,0.20245132541538388,0.0,Premium
ORD-10971,2024-11-21,CUST-1446,Customer 1116,Corporate,Southern,Galle,Groceries,Beverages,Coffee Jar,Sachini Perera,7,4156.96,0.0,29098.72,3135.7,Digital Wallet,2024,11,November,2024-11,Q4,0.10776075373762144,0.0,Medium
ORD-10972,2025-02-13,CUST-1002,Customer 1357,Corporate,Southern,Hambantota,Fashion,Kids,Kids Shorts,Dilan Jayasinghe,2,15181.6,0.05,28845.04,4125.86,Digital Wallet,2025,2,February,2025-02,Q1,0.14303533640445634,1518.16,Medium
ORD-10973,2024-04-27,CUST-1329,Customer 1078,Consumer,Northern,Vavuniya,Fashion,Men,Leather Belt,Nimal Perera,1,16881.34,0.15,14349.14,2215.65,Bank Transfer,2024,4,April,2024-04,Q2,0.15440995070087826,2532.201,Medium
ORD-10974,2025-12-24,CUST-1188,Customer 1191,Consumer,Northern,Kilinochchi,Home & Living,Appliances,Vacuum Cleaner,Nimal Perera,7,8848.49,0.0,61939.4,15278.22,Cash,2025,12,December,2025-12,Q4,0.24666399739099829,0.0,High
ORD-10975,2024-08-12,CUST-1286,Customer 1382,Consumer,Sabaragamuwa,Ratnapura,Groceries,Household,Detergent,Dilan Jayasinghe,5,4783.63,0.0,23918.13,6191.06,Bank Transfer,2024,8,August,2024-08,Q3,0.25884381429484665,0.0,Medium
ORD-10976,2025-06-15,CUST-1159,Customer 1268,Corporate,Central,Matale,Electronics,Mobile Phones,Nokia G42,Kasun Silva,2,63681.45,0.1,114626.62,27559.8,Bank Transfer,2025,6,June,2025-06,Q2,0.24043106217386503,12736.29,High
ORD-10977,2024-04-22,CUST-1385,Customer 1011,Small Business,North Western,Puttalam,Groceries,Household,Tissue Pack,Tharushi Fernando,5,2336.25,0.15,9929.06,1740.11,Cash,2024,4,April,2024-04,Q2,0.1752542536755745,1752.1875,Low
ORD-10978,2024-05-19,CUST-1186,Customer 1062,Corporate,Sabaragamuwa,Ratnapura,Groceries,Beverages,Mineral Water,Tharushi Fernando,7,1851.88,0.1,11666.84,2816.22,Digital Wallet,2024,5,May,2024-05,Q2,0.24138669939760893,1296.316,Medium
ORD-10979,2025-07-12,CUST-1068,Customer 1278,Small Business,Northern,Kilinochchi,Electronics,Mobile Phones,Redmi Note 13,Sachini Perera,5,96324.02,0.05,457539.11,34151.2,Bank Transfer,2025,7,July,2025-07,Q3,0.07464105090382328,24081.005000000005,Premium
ORD-10980,2024-01-01,CUST-1318,Customer 1394,Corporate,North Western,Kurunegala,Groceries,Snacks,Chocolate,Sachini Perera,5,2135.22,0.0,10676.09,1523.47,Digital Wallet,2024,1,January,2024-01,Q1,0.1426992466343015,0.0,Medium
ORD-10981,2024-03-30,CUST-1306,Customer 1388,Corporate,Northern,Jaffna,Groceries,Household,Floor Cleaner,Ishara Madushan,3,1061.99,0.0,3185.96,614.43,Card,2024,3,March,2024-03,Q1,0.19285552863187233,0.0,Low
ORD-10982,2025-10-15,CUST-1418,Customer 1337,Small Business,Eastern,Batticaloa,Groceries,Snacks,Mixed Nuts,Dilan Jayasinghe,3,2470.83,0.05,7041.87,985.93,Bank Transfer,2025,10,October,2025-10,Q4,0.14000968492744115,370.6245,Low
ORD-10983,2024-11-15,CUST-1013,Customer 1387,Small Business,Sabaragamuwa,Kegalle,Fashion,Men,Casual Shirt,Nimal Perera,5,13334.83,0.05,63340.43,5076.38,Card,2024,11,November,2024-11,Q4,0.08014438803146742,3333.7075,High
ORD-10984,2025-07-03,CUST-1066,Customer 1331,Small Business,Sabaragamuwa,Kegalle,Fashion,Kids,Kids T-Shirt,Tharushi Fernando,3,5123.5,0.2,12296.41,2926.92,Digital Wallet,2025,7,July,2025-07,Q3,0.2380304495377106,3074.1000000000004,Medium
ORD-10985,2024-05-18,CUST-1017,Customer 1296,Corporate,Western,Gampaha,Fashion,Women,Ladies Watch,Nimal Perera,5,16930.72,0.05,80420.93,5260.67,Card,2024,5,May,2024-05,Q2,0.06541419006221391,4232.68,High
ORD-10986,2025-05-25,CUST-1421,Customer 1279,Small Business,Central,Kandy,Fashion,Kids,Kids T-Shirt,Nimal Perera,2,3925.56,0.15,6673.45,1898.32,Bank Transfer,2025,5,May,2025-05,Q2,0.28445856341172854,1177.668,Low
ORD-10987,2024-09-15,CUST-1322,Customer 1006,Consumer,Western,Gampaha,Home & Living,Kitchen,Electric Kettle,Dilan Jayasinghe,1,23442.22,0.1,21098.0,5908.82,Digital Wallet,2024,9,September,2024-09,Q3,0.28006540904351124,2344.222,Medium
ORD-10988,2025-11-03,CUST-1417,Customer 1316,Small Business,Eastern,Ampara,Groceries,Snacks,Biscuits,Dilan Jayasinghe,5,3101.2,0.0,15506.01,1176.92,Cash,2025,11,November,2025-11,Q4,0.0759008926216351,0.0,Medium
ORD-10989,2025-11-20,CUST-1175,Customer 1108,Corporate,Southern,Matara,Groceries,Snacks,Biscuits,Nimal Perera,6,2092.77,0.0,12556.64,1813.11,Card,2025,11,November,2025-11,Q4,0.14439451955300145,0.0,Medium
ORD-10990,2024-01-10,CUST-1003,Customer 1224,Corporate,Southern,Matara,Fashion,Men,Running Shoes,Dilan Jayasinghe,6,6671.88,0.0,40031.3,11222.82,Card,2024,1,January,2024-01,Q1,0.2803511252444962,0.0,Medium
ORD-10991,2024-09-17,CUST-1410,Customer 1003,Corporate,Northern,Vavuniya,Electronics,Accessories,Mechanical Keyboard,Tharushi Fernando,6,65340.36,0.1,352837.92,42167.42,Cash,2024,9,September,2024-09,Q3,0.11950932031341756,39204.21600000001,Premium
ORD-10992,2025-10-11,CUST-1395,Customer 1411,Small Business,Southern,Hambantota,Groceries,Beverages,Tea Pack,Ishara Madushan,3,4092.91,0.1,11050.87,1090.45,Cash,2025,10,October,2025-10,Q4,0.09867548889815915,1227.873,Medium
ORD-10993,2024-06-20,CUST-1401,Customer 1230,Corporate,Eastern,Trincomalee,Fashion,Men,Leather Belt,Kasun Silva,5,17019.47,0.05,80842.46,8268.78,Bank Transfer,2024,6,June,2024-06,Q2,0.10228263711915743,4254.8675,High
ORD-10994,2024-01-13,CUST-1285,Customer 1330,Corporate,Sabaragamuwa,Ratnapura,Fashion,Kids,Backpack,Sachini Perera,2,4813.43,0.0,9626.86,1995.24,Bank Transfer,2024,1,January,2024-01,Q1,0.2072576104773519,0.0,Low
ORD-10995,2024-06-16,CUST-1356,Customer 1268,Small Business,Central,Matale,Groceries,Snacks,Mixed Nuts,Ishara Madushan,2,1849.89,0.1,3329.8,670.38,Card,2024,6,June,2024-06,Q2,0.20132740705147456,369.97800000000007,Low
ORD-10996,2025-10-03,CUST-1255,Customer 1387,Consumer,Western,Kalutara,Home & Living,Appliances,Water Heater,Sachini Perera,3,41511.65,0.1,112081.45,25808.59,Digital Wallet,2025,10,October,2025-10,Q4,0.23026638217117998,12453.495000000003,High
ORD-10997,2025-08-18,CUST-1334,Customer 1383,Small Business,Southern,Hambantota,Groceries,Household,Detergent,Kasun Silva,6,2708.97,0.15,13815.77,2916.47,Bank Transfer,2025,8,August,2025-08,Q3,0.21109717373696868,2438.073,Medium
ORD-10998,2024-11-16,CUST-1318,Customer 1257,Corporate,Northern,Jaffna,Home & Living,Kitchen,Electric Kettle,Dilan Jayasinghe,5,71996.15,0.1,323982.66,54148.85,Bank Transfer,2024,11,November,2024-11,Q4,0.16713502506584768,35998.075000000004,Premium
ORD-10999,2024-11-14,CUST-1267,Customer 1008,Corporate,Sabaragamuwa,Ratnapura,Home & Living,Furniture,Bookshelf,Sachini Perera,1,50192.66,0.2,40154.13,10161.49,Card,2024,11,November,2024-11,Q4,0.2530621383155357,10038.532000000001,Medium
ORD-11000,2025-09-04,CUST-1120,Customer 1147,Consumer,Southern,Hambantota,Home & Living,Furniture,Study Desk,Kasun Silva,7,64945.35,0.15,386424.83,51120.41,Card,2025,9,September,2025-09,Q3,0.132290696744306,68192.6175,Premium
ORD-11001,2024-11-24,CUST-1314,Customer 1404,Small Business,Western,Colombo,Fashion,Women,Ladies Watch,Dilan Jayasinghe,7,17918.68,0.1,112887.67,16328.33,Digital Wallet,2024,11,November,2024-11,Q4,0.14464228024194317,12543.076000000001,High
ORD-11002,2025-07-03,CUST-1340,Customer 1301,Consumer,North Western,Kurunegala,Home & Living,Kitchen,Electric Kettle,Nimal Perera,5,10834.6,0.0,54172.99,4176.53,Bank Transfer,2025,7,July,2025-07,Q3,0.07709616914259301,0.0,High
ORD-11003,2025-02-22,CUST-1321,Customer 1334,Small Business,Sabaragamuwa,Kegalle,Home & Living,Appliances,Standing Fan,Dilan Jayasinghe,2,43023.96,0.15,73140.72,10722.69,Cash,2025,2,February,2025-02,Q1,0.14660356091654553,12907.188,High
ORD-11004,2025-08-28,CUST-1196,Customer 1043,Consumer,Western,Colombo,Fashion,Kids,Backpack,Dilan Jayasinghe,1,12553.64,0.1,11298.27,2457.7,Bank Transfer,2025,8,August,2025-08,Q3,0.21752887831499865,1255.364,Medium
ORD-11005,2024-04-04,CUST-1067,Customer 1090,Consumer,North Western,Kurunegala,Groceries,Household,Dish Wash,Nimal Perera,1,3942.19,0.2,3153.75,660.56,Cash,2024,4,April,2024-04,Q2,0.2094522393975426,788.4380000000001,Low
ORD-11006,2025-08-03,CUST-1435,Customer 1018,Consumer,Eastern,Ampara,Fashion,Women,Handbag,Ishara Madushan,4,13322.11,0.05,50624.0,13140.96,Cash,2025,8,August,2025-08,Q3,0.2595796460176991,2664.4220000000005,High
ORD-11007,2024-11-13,CUST-1373,Customer 1100,Small Business,Sabaragamuwa,Kegalle,Fashion,Kids,Kids Shorts,Sachini Perera,2,12309.26,0.15,20925.74,1589.19,Card,2024,11,November,2024-11,Q4,0.07594426768181196,3692.778,Medium
ORD-11008,2024-08-23,CUST-1106,Customer 1063,Consumer,Northern,Jaffna,Home & Living,Kitchen,Blender,Tharushi Fernando,6,67717.99,0.2,325046.36,76985.74,Digital Wallet,2024,8,August,2024-08,Q3,0.23684541491250666,81261.58800000002,Premium
ORD-11009,2024-11-29,CUST-1154,Customer 1245,Small Business,Northern,Kilinochchi,Electronics,Laptops,Dell Inspiron,Nimal Perera,4,176314.75,0.0,705259.0,37661.66,Bank Transfer,2024,11,November,2024-11,Q4,0.05340117602185864,0.0,Premium
ORD-11010,2025-01-10,CUST-1357,Customer 1417,Corporate,Eastern,Trincomalee,Groceries,Household,Dish Wash,Kasun Silva,4,623.0,0.1,2242.81,329.38,Bank Transfer,2025,1,January,2025-01,Q1,0.14686041171566028,249.20000000000002,Low
ORD-11011,2025-04-03,CUST-1107,Customer 1348,Small Business,Northern,Vavuniya,Fashion,Women,Handbag,Ishara Madushan,1,13436.89,0.0,13436.89,1022.09,Cash,2025,4,April,2025-04,Q2,0.07606596466890776,0.0,Medium
ORD-11012,2024-05-16,CUST-1289,Customer 1344,Corporate,Sabaragamuwa,Ratnapura,Home & Living,Furniture,Coffee Table,Sachini Perera,2,24595.82,0.0,49191.63,3832.38,Bank Transfer,2024,5,May,2024-05,Q2,0.0779071561564437,0.0,Medium
ORD-11013,2025-08-10,CUST-1031,Customer 1372,Consumer,Sabaragamuwa,Ratnapura,Home & Living,Furniture,Coffee Table,Dilan Jayasinghe,2,70426.53,0.0,140853.05,31313.22,Bank Transfer,2025,8,August,2025-08,Q3,0.22231126695517067,0.0,High
ORD-11014,2025-06-30,CUST-1272,Customer 1077,Consumer,Southern,Galle,Home & Living,Furniture,Study Desk,Dilan Jayasinghe,7,27265.96,0.15,162232.47,33902.57,Bank Transfer,2025,6,June,2025-06,Q2,0.2089752439816764,28629.257999999998,Premium
ORD-11015,2025-05-27,CUST-1122,Customer 1185,Corporate,Sabaragamuwa,Kegalle,Electronics,Laptops,Lenovo IdeaPad,Dilan Jayasinghe,2,131241.55,0.05,249358.95,41826.27,Digital Wallet,2025,5,May,2025-05,Q2,0.16773518656539096,13124.154999999999,Premium
ORD-11016,2024-10-22,CUST-1158,Customer 1249,Small Business,Sabaragamuwa,Kegalle,Groceries,Beverages,Coffee Jar,Tharushi Fernando,6,3004.15,0.05,17123.67,1351.56,Cash,2024,10,October,2024-10,Q4,0.07892934166565929,901.2450000000001,Medium
